policy_id,policyholder_id,vehicle_id,coverage_type,start_date,end_date,premium_usd,deductible_usd,is_active,agent_id,coverage_amount_usd
POL02432,PH02432,VH02432,Comprehensive,22/08/2023,21/08/2024,2482.24,371.76,0,AGT018,415682.22
POL02433,PH02433,VH02433,Comprehensive,06-26-2021,06-26-2022,4146.76,739.32,yes,AGT013,313988.12
POL02434,PH02434,VH02434,Collision,09-12-2020,12/09/2021,1166.16,1621.12,1,AGT049,354809.29
POL02435,PH02435,VH02435,Collision,28 Aug 2021,28 Aug 2022,2156.71,1870.54,True,AGT045,364378.52
POL02436,PH02436,VH02436,Comprehensive,09-09-2020,2021-09-09,3642.05,1496.96,FALSE,AGT023,217436.39
POL02437,PH02437,VH02437,Comprehensive,07-26-2020,26 Jul 2021,2354.04,715.61,TRUE,AGT016,406570.86
POL02438,PH02438,VH02438,third party,19/02/2020,18/02/2021,1706.43,1642.41,N,AGT001,324649.3
POL02439,PH02439,VH02439,Third Party,2020-07-18,18/07/2021,$3864.95,1147.14,no,AGT036,355341.95
POL02440,PH02440,VH02440,Comprehensive,20/06/2022,2023-06-20,4293.68,268.08,Yes,AGT016,133571.56
POL02441,PH02441,VH02441,Third Party,2020-03-15,03-15-2021,1561.92,1721.91,Yes,AGT004,43891.86
POL02442,PH02442,VH02442,Third Party Fire & Theft,2022-06-22,06-22-2023,1979.38,655.87,Yes,AGT047,260781.32
POL02443,PH02443,VH02443,Collision,20 Feb 2023,20/02/2024,2011.19,1071.31,No,AGT025,262231.04
POL02444,PH02444,VH02444,Third Party Fire & Theft,07 Jun 2023,06 Jun 2024,2070.04,1063.14,FALSE,AGT005,242491.96
POL02445,PH02445,VH02445,Third Party Fire & Theft,06-24-2021,24/06/2022,1115.81,709.25,no,AGT045,201964.96
POL02446,PH02446,VH02446,Comprehensive,2020-07-18,18/07/2021,2780.11,466.53,yes,AGT008,486485.87
POL02447,PH02447,VH02447,Third Party Fire & Theft,18/02/2020,17 Feb 2021,332.59,696.43,FALSE,AGT049,67781.56
POL02448,PH02448,VH02448,third party,04-30-2024,04-30-2025,2385.77,,N,AGT021,119044.62
POL02449,PH02449,VH02449,Third Party Fire & Theft,03/02/2021,2022-02-03,$1304.93,1739.86,No,AGT027,429345.52
POL02450,PH02450,VH02450,Third Party,04-21-2023,20 Apr 2024,3642.61,577.88,No,AGT036,427394.36
POL02451,PH02451,VH02451,Comprehensive,11-15-2024,15 Nov 2025,1596.71,223.34,Y,AGT041,33849.04
POL02452,PH02452,VH02452,Collision,2020-04-15,04-15-2021,2105.06,384.22,No,AGT036,276235.33
POL02453,PH02453,VH02453,Collision,2020-04-09,03-29-2020,541.43,1149.77,TRUE,AGT016,242221.08
POL02454,PH02454,VH02454,Comprehensive,09-26-2021,26 Sep 2022,$4432.22,1718.99,FALSE,AGT025,148921.21
POL02455,PH02455,VH02455,Comprehensive,15 Jul 2021,07-15-2022,324.93,715.75,yes,AGT027,138228.87
POL02456,PH02456,VH02456,Collision,29/05/2024,29 May 2025,784.9,811.63,True,AGT018,120684.49
POL02457,PH02457,VH02457,Comprehensive,2021-11-23,2022-11-23,1616.8,477.5,no,AGT043,73677.65
POL02458,PH02458,VH02458,Third Party,12/02/2024,2025-02-11,$1899.05,474.71,no,AGT003,165478.83
POL02459,PH02459,VH02459,Collision,03 Jan 2020,02/01/2021,1800.39,,yes,AGT015,15779.92
POL02460,PH02460,VH02460,Comprehensive,15 Oct 2022,15/10/2023,3058.68,1160.43,1,AGT010,299648.76
POL02461,PH02461,VH02461,Third Party Fire & Theft,2021-01-01,01/01/2022,4156.49,1301.86,No,AGT001,321325.14
POL02462,PH02462,VH02462,Third Party,2020-10-01,01 Oct 2021,3268.49,1582.27,yes,AGT023,483534.51
POL02463,PH02463,VH02463,Third Party Fire & Theft,24 Jun 2023,2024-06-23,3228.38,1607.62,False,AGT038,164575.13
POL02464,PH02464,VH02464,Third Party Fire & Theft,27 Apr 2022,27/04/2023,1629.32,858.21,Yes,AGT033,340945.06
POL02465,PH02465,VH02465,Collision,06-30-2020,30/06/2021,4013.96,1223.95,False,AGT002,177290.65
POL02466,PH02466,VH02466,Third Party Fire & Theft,11-18-2023,2024-11-17,$3348.53,340.4,0,AGT016,240914.28
POL02467,PH02467,VH02467,Collision,19 Jun 2020,19 Jun 2021,3172.24,1228.7,FALSE,AGT013,343075.02
POL02468,PH02468,VH02468,Third Party Fire & Theft,08-03-2024,2025-08-03,$2729.73,811.27,yes,AGT038,245822.21
POL02469,PH02469,VH02469,Comprehensive,08/02/2023,08 Feb 2024,$4600.29,1114.73,N,AGT048,214915.57
POL02470,PH02470,VH02470,Comprehensive,10 Mar 2021,2022-03-10,$4927.16,345.12,Y,AGT009,144123.51
POL02471,PH02471,VH02471,Comprehensive,04-26-2021,2022-04-26,$4101.44,1241.56,FALSE,AGT046,382082.62
POL02472,PH02472,VH02472,Collision,01-22-2019,22/01/2020,2027.39,1884.59,FALSE,AGT026,72676.04
POL02473,PH02473,VH02473,Third Party Fire & Theft,05 Aug 2019,04/08/2020,3554.6,923.66,Y,AGT004,283420.25
POL02474,PH02474,VH02474,Comprehensive,2019-02-26,26 Feb 2020,$716.84,,False,AGT025,463209.21
POL02475,PH02475,VH02475,Collision,07/08/2023,08-06-2024,2623.04,1058.93,Yes,AGT044,164244.03
POL02476,PH02476,VH02476,third party,24/09/2023,2024-09-23,589.66,1192.28,1,AGT039,34305.64
POL02477,PH02477,VH02477,Comprehensive,10 Dec 2021,2022-12-10,$2187.2,702.2,FALSE,AGT033,295247.78
POL02478,PH02478,VH02478,comprehensive,02-02-2024,01/02/2025,2449.57,1853.16,Yes,AGT016,247906.64
POL02479,PH02479,VH02479,Comprehensive,18 Dec 2024,18 Dec 2025,4251.01,614.2,Yes,AGT003,95012.07
POL02480,PH02480,VH02480,Third Party,03 Jul 2023,02 Jul 2024,4320.39,1962.19,1,AGT028,41737.74
POL02481,PH02481,VH02481,Third Party Fire & Theft,28/06/2019,2020-06-27,2476.54,567.6,no,AGT024,123644.74
POL02482,PH02482,VH02482,Collision,2019-03-31,30 Mar 2020,3428.6,1710.47,True,AGT027,313227.94
POL02483,PH02483,VH02483,Third Party Fire & Theft,17 Jan 2020,16/01/2021,$1582.3,1691.05,True,AGT003,305254.42
POL02484,PH02484,VH02484,Collision,07 Mar 2020,07 Mar 2021,4420.12,1708.67,Y,AGT042,97503.47
POL02485,PH02485,VH02485,Collision,04/07/2020,04 Jul 2021,4686.13,1292.66,Y,AGT031,23308.55
POL02486,PH02486,VH02486,collision,2024-03-26,26 Mar 2025,1397.71,871.46,Y,AGT033,250820.23
POL02487,PH02487,VH02487,Comprehensive,24/01/2024,23/01/2025,3286.03,1466.5,Y,AGT026,272494.79
POL02488,PH02488,VH02488,Collision,2019-03-03,03-02-2020,720.43,1801.37,no,AGT005,117185.22
POL02489,PH02489,VH02489,Comprehensive,01-13-2019,31/12/2018,2101.56,1930.35,1,AGT042,222567.1
POL02490,PH02490,VH02490,third party,07-14-2021,14 Jul 2022,780.51,322.78,TRUE,AGT016,196149.21
POL02491,PH02491,VH02491,Third Party,30/04/2021,04-30-2022,3598.38,760.29,yes,AGT035,342615.68
POL02492,PH02492,VH02492,Third Party Fire & Theft,2023-11-18,2024-11-17,3915.15,1316.73,1,AGT007,278897.74
POL02493,PH02493,VH02493,Comprehensive,2019-12-18,17/12/2020,1142.36,680.36,Y,AGT027,424520.93
POL02494,PH02494,VH02494,Third Party Fire & Theft,03/07/2022,2023-07-03,4197.84,1010.18,True,AGT042,253173.21
POL02495,PH02495,VH02495,Comprehensive,03 Jan 2020,01-02-2021,4607.08,1534.27,no,AGT026,188912.3
POL02496,PH02496,VH02496,Third Party Fire & Theft,06-09-2023,06-08-2024,1487.77,409.53,False,AGT009,410791.24
POL02497,PH02497,VH02497,Third Party Fire & Theft,01 Mar 2019,2020-02-29,$4623.42,1389.71,yes,AGT034,364986.84
POL02498,PH02498,VH02498,Comprehensive,13 Jul 2024,13/07/2025,2934.06,1268.7,0,AGT040,80865.75
POL02499,PH02499,VH02499,Comprehensive,13/01/2020,2021-01-12,830.58,1300.25,False,AGT037,80000.28
POL02500,PH02500,VH02500,Third Party,05/09/2023,04 Sep 2024,$2040.69,409.62,False,AGT030,23757.48
POL02501,PH02501,VH02501,third party,02-24-2024,23/02/2025,$2388.47,203.37,FALSE,AGT042,158608.3
POL02502,PH02502,VH02502,Comprehensive,03/11/2019,11-02-2020,3179.93,1522.27,Yes,AGT020,350650.27
POL02503,PH02503,VH02503,Third Party,01-07-2020,06 Jan 2021,4596.32,509.33,1,AGT024,114870.78
POL02504,PH02504,VH02504,Collision,2020-09-04,04/09/2021,1359.64,1253.72,True,AGT015,398281.2
POL02505,PH02505,VH02505,Third Party Fire & Theft,09/04/2023,08/04/2024,$2454.18,1496.86,False,AGT030,161956.73
POL02506,PH02506,VH02506,comprehensive,12-17-2020,17/12/2021,$2651.38,1994.66,Yes,AGT049,434481.86
POL02507,PH02507,VH02507,Comprehensive,15 Oct 2024,10-15-2025,589.07,1625.47,1,AGT008,29409.15
POL02508,PH02508,VH02508,Collision,03-13-2019,12 Mar 2020,$4311.38,913.02,0,AGT025,232936.1
POL02509,PH02509,VH02509,Comprehensive,24/06/2019,23 Jun 2020,$3797.24,1601.55,0,AGT017,85400.17
POL02510,PH02510,VH02510,Collision,22 Aug 2020,2021-08-22,4689.88,290.79,yes,AGT031,106254.24
POL02511,PH02511,VH02511,Third Party,01/10/2021,10-01-2022,$4456.03,1612.6,Y,AGT011,107314.39
POL02512,PH02512,VH02512,Comprehensive,06-10-2024,10/06/2025,4552.08,1835.34,Yes,AGT039,193698.95
POL02513,PH02513,VH02513,Third Party,2020-12-15,15/12/2021,2058.72,1041.08,Y,AGT028,102897.27
POL02514,PH02514,VH02514,Comprehensive,2019-03-17,2020-03-16,4511.61,,0,AGT041,252056.85
POL02515,PH02515,VH02515,Comprehensive,11-17-2020,17/11/2021,3831.75,,no,AGT042,49217.37
POL02516,PH02516,VH02516,Comprehensive,13 Oct 2019,12/10/2020,3173.1,1115.69,no,AGT028,275093.92
POL02517,PH02517,VH02517,Collision,11-27-2019,11-26-2020,2166.7,1143.67,yes,AGT048,20299.88
POL02518,PH02518,VH02518,Third Party Fire & Theft,10 Apr 2021,2022-04-10,$300.28,1577.6,1,AGT018,370371.16
POL02519,PH02519,VH02519,comprehensive,25 Apr 2023,2024-04-24,3947.93,255.91,0,AGT012,277025.91
POL02520,PH02520,VH02520,Collision,09-25-2021,25 Sep 2022,1828.21,1629.98,TRUE,AGT008,421542.47
POL02521,PH02521,VH02521,Comprehensive,04-08-2019,07/04/2020,2184.21,,Yes,AGT034,13833.02
POL02522,PH02522,VH02522,Third Party,22/11/2020,11-22-2021,3153.98,759.4,Yes,AGT038,98329.21
POL02523,PH02523,VH02523,Third Party Fire & Theft,2021-04-08,2022-04-08,$1584.28,1921.05,FALSE,AGT027,382086.18
POL02524,PH02524,VH02524,collision,10-29-2021,2022-10-29,$4407.2,1938.9,1,AGT008,190685.27
POL02525,PH02525,VH02525,Comprehensive,18/08/2020,2021-08-18,467.21,756.29,0,AGT005,338504.82
POL02526,PH02526,VH02526,Third Party Fire & Theft,2022-08-22,22 Aug 2023,361.3,214.32,Y,AGT029,492379.05
POL02527,PH02527,VH02527,third party fire & theft,2022-07-03,03/07/2023,2646.52,490.04,0,AGT014,327151.52
POL02528,PH02528,VH02528,Third Party Fire & Theft,2020-05-27,27/05/2021,$1206.92,,yes,AGT050,353399.67
POL02529,PH02529,VH02529,Comprehensive,09-16-2024,16/09/2025,$1548.07,447.44,0,AGT029,214355.23
POL02530,PH02530,VH02530,Third Party Fire & Theft,08-15-2020,15 Aug 2021,3173.25,,yes,AGT008,257066.0
POL02531,PH02531,VH02531,Comprehensive,03-19-2020,19 Mar 2021,$487.01,787.6,True,AGT026,141910.58
POL02532,PH02532,VH02532,Third Party,07 Oct 2021,07 Oct 2022,$506.86,433.78,FALSE,AGT034,14167.11
POL02533,PH02533,VH02533,Third Party Fire & Theft,28 Jun 2020,2021-06-28,3827.74,1332.9,FALSE,AGT002,236399.54
POL02534,PH02534,VH02534,Third Party Fire & Theft,07-05-2024,05/07/2025,1222.39,1954.37,TRUE,AGT024,319137.11
POL02535,PH02535,VH02535,Collision,16 Mar 2019,2020-03-15,$2616.89,1502.24,Y,AGT002,315896.0
POL02536,PH02536,VH02536,Third Party Fire & Theft,08 May 2021,08/05/2022,$313.59,1266.16,No,AGT027,179459.13
POL02537,PH02537,VH02537,Third Party Fire & Theft,22/11/2023,21 Nov 2024,$1679.15,1811.17,1,AGT018,279978.27
POL02538,PH02538,VH02538,Comprehensive,06/04/2022,06 Apr 2023,2418.31,1552.52,yes,AGT015,403067.94
POL02539,PH02539,VH02539,Third Party Fire & Theft,10-06-2022,10-06-2023,4972.13,299.8,No,AGT002,132911.62
POL02540,PH02540,VH02540,Third Party,23 Feb 2022,23/02/2023,2427.73,924.77,N,AGT022,56607.14
POL02541,PH02541,VH02541,Third Party Fire & Theft,31 Mar 2021,31/03/2022,$362.26,1478.89,no,AGT050,428034.54
POL02542,PH02542,VH02542,Third Party,27 Aug 2021,27 Aug 2022,1386.42,1513.84,no,AGT045,110413.65
POL02543,PH02543,VH02543,Third Party,2019-07-27,26 Jul 2020,$941.92,403.62,0,AGT013,230774.57
POL02544,PH02544,VH02544,Third Party Fire & Theft,11-29-2022,29/11/2023,4584.44,1498.7,FALSE,AGT027,117608.9
POL02545,PH02545,VH02545,Collision,2019-10-21,2020-10-20,2218.56,1859.97,FALSE,AGT017,416705.0
POL02546,PH02546,VH02546,third party,22/04/2019,21/04/2020,2385.9,1419.94,True,AGT038,396268.23
POL02547,PH02547,VH02547,Collision,19 Aug 2019,2020-08-18,2748.11,1414.61,0,AGT025,188717.42
POL02548,PH02548,VH02548,Comprehensive,09-21-2019,09-20-2020,777.96,268.45,Yes,AGT050,368122.91
POL02549,PH02549,VH02549,Collision,2022-12-08,08 Dec 2023,1347.13,1024.57,No,AGT037,319260.27
POL02550,PH02550,VH02550,Third Party Fire & Theft,01-02-2021,02/01/2022,$1524.06,1939.2,N,AGT034,89365.29
POL02551,PH02551,VH02551,third party fire & theft,12-18-2022,12-18-2023,3450.61,1489.92,TRUE,AGT025,109789.36
POL02552,PH02552,VH02552,Third Party Fire & Theft,07-04-2019,03/07/2020,2535.75,,1,AGT036,377567.07
POL02553,PH02553,VH02553,Third Party,07-25-2020,2021-07-25,3108.14,518.27,FALSE,AGT047,470607.37
POL02554,PH02554,VH02554,Third Party Fire & Theft,15 Nov 2019,14 Nov 2020,3211.41,1598.39,1,AGT003,406542.41
POL02555,PH02555,VH02555,Third Party,22/11/2019,21/11/2020,2454.16,1706.05,Yes,AGT011,315853.86
POL02556,PH02556,VH02556,Third Party,12-19-2019,2020-12-18,$1935.9,,0,AGT050,169786.46
POL02557,PH02557,VH02557,collision,2022-11-10,10/11/2023,942.06,1696.76,Y,AGT031,57213.74
POL02558,PH02558,VH02558,Comprehensive,2024-11-07,07/11/2025,3071.56,307.52,yes,AGT026,234868.99
POL02559,PH02559,VH02559,Third Party Fire & Theft,10-26-2023,2024-10-25,$401.07,1981.16,No,AGT033,432627.56
POL02560,PH02560,VH02560,Third Party Fire & Theft,03-14-2024,2025-03-14,$4867.11,,FALSE,AGT023,89728.89
POL02561,PH02561,VH02561,Third Party,2023-01-11,11 Jan 2024,3329.25,1821.5,No,AGT035,347075.21
POL02562,PH02562,VH02562,Collision,05-09-2021,02 May 2021,2371.19,533.98,False,AGT001,202382.41
POL02563,PH02563,VH02563,Collision,14/05/2021,2022-05-14,$432.4,531.51,False,AGT044,175789.26
POL02564,PH02564,VH02564,Third Party,12-01-2024,12-01-2025,$2273.93,1345.82,no,AGT023,321880.96
POL02565,PH02565,VH02565,Collision,04-17-2024,17/04/2025,2178.92,712.61,1,AGT042,364265.68
POL02566,PH02566,VH02566,Collision,20/05/2019,2020-05-19,1397.59,1046.14,False,AGT017,119555.27
POL02567,PH02567,VH02567,Third Party,2024-05-07,05-07-2025,2412.7,505.79,False,AGT004,68309.61
POL02568,PH02568,VH02568,Collision,12/08/2024,2025-08-12,769.94,,0,AGT014,387725.95
POL02569,PH02569,VH02569,Collision,26/12/2020,26/12/2021,430.3,237.54,FALSE,AGT027,223238.12
POL02570,PH02570,VH02570,Collision,23/08/2024,23 Aug 2025,3209.74,211.88,No,AGT015,219175.83
POL02571,PH02571,VH02571,Third Party Fire & Theft,02 Jan 2022,2023-01-02,3302.98,1946.65,No,AGT048,283836.28
POL02572,PH02572,VH02572,Collision,03 Feb 2023,03 Feb 2024,$2390.93,,Yes,AGT030,445584.07
POL02573,PH02573,VH02573,Comprehensive,30 Nov 2021,11-30-2022,$1060.71,393.55,Yes,AGT043,150609.92
POL02574,PH02574,VH02574,Collision,07-22-2020,07-22-2021,3165.78,,Yes,AGT028,38011.89
POL02575,PH02575,VH02575,Collision,10-01-2019,30/09/2020,2636.02,1246.19,yes,AGT002,361365.4
POL02576,PH02576,VH02576,Comprehensive,2021-11-05,05/11/2022,3838.37,1554.7,0,AGT021,363113.84
POL02577,PH02577,VH02577,Collision,09 Feb 2022,2023-02-09,$451.86,1147.1,yes,AGT036,100595.46
POL02578,PH02578,VH02578,Comprehensive,18 Mar 2024,2025-03-18,$2033.72,,1,AGT005,481035.42
POL02579,PH02579,VH02579,Third Party Fire & Theft,14/12/2023,12-13-2024,$1311.71,1471.45,Yes,AGT050,162928.71
POL02580,PH02580,VH02580,third party fire & theft,09/06/2023,2024-06-08,3253.14,1577.17,0,AGT050,378510.48
POL02581,PH02581,VH02581,Third Party,19/10/2019,10-18-2020,$2817.77,1006.14,yes,AGT008,426764.0
POL02582,PH02582,VH02582,Comprehensive,2023-04-02,01 Apr 2024,4689.25,899.64,FALSE,AGT010,388331.97
POL02583,PH02583,VH02583,Collision,2023-05-29,05-28-2024,4003.75,1711.17,0,AGT014,444862.41
POL02584,PH02584,VH02584,Comprehensive,2019-06-30,29 Jun 2020,303.81,1841.93,1,AGT003,336491.96
POL02585,PH02585,VH02585,Third Party,07/06/2019,06 Jun 2020,3947.95,1019.65,no,AGT048,105604.93
POL02586,PH02586,VH02586,Comprehensive,05 May 2024,05-05-2025,$1540.73,940.37,True,AGT007,217230.57
POL02587,PH02587,VH02587,Collision,03-26-2020,26/03/2021,$2963.46,1451.82,0,AGT044,222838.76
POL02588,PH02588,VH02588,Comprehensive,2023-12-05,04 Dec 2024,931.48,,True,AGT047,78122.43
POL02589,PH02589,VH02589,Collision,22/10/2021,10-22-2022,2419.76,1755.4,N,AGT003,78661.67
POL02590,PH02590,VH02590,Third Party Fire & Theft,03 Feb 2020,02/02/2021,$652.36,752.13,False,AGT029,173313.07
POL02591,PH02591,VH02591,Third Party Fire & Theft,15/11/2021,15 Nov 2022,512.59,1275.0,1,AGT004,48880.75
POL02592,PH02592,VH02592,Third Party Fire & Theft,07-05-2024,05 Jul 2025,1877.58,1867.62,yes,AGT008,497963.58
POL02593,PH02593,VH02593,Comprehensive,01-22-2020,01-21-2021,$2053.37,,TRUE,AGT035,117038.13
POL02594,PH02594,VH02594,Collision,06-30-2024,2025-06-30,4671.83,1743.09,True,AGT041,468972.37
POL02595,PH02595,VH02595,Collision,13/09/2024,2025-09-13,$3945.11,750.76,N,AGT013,400564.69
POL02596,PH02596,VH02596,comprehensive,01/02/2023,2024-02-01,3377.52,1611.55,1,AGT044,147947.37
POL02597,PH02597,VH02597,Collision,2020-09-24,2021-09-24,3783.62,1110.75,No,AGT022,420688.19
POL02598,PH02598,VH02598,Third Party Fire & Theft,14/04/2020,04-14-2021,$2206.61,232.48,yes,AGT026,355868.05
POL02599,PH02599,VH02599,Third Party Fire & Theft,03 Mar 2021,03-03-2022,3077.07,961.16,yes,AGT003,476190.63
POL02600,PH02600,VH02600,Third Party,2023-05-03,2024-05-02,3001.88,869.96,no,AGT040,462976.51
POL02601,PH02601,VH02601,Collision,2024-10-16,10-16-2025,1300.72,1119.5,1,AGT038,157177.35
POL02602,PH02602,VH02602,Collision,01-13-2019,13 Jan 2020,2926.83,1201.55,No,AGT019,310400.56
POL02603,PH02603,VH02603,Collision,02-22-2023,22 Feb 2024,$3939.8,970.35,N,AGT014,460716.23
POL02604,PH02604,VH02604,Third Party Fire & Theft,05 Jul 2019,04/07/2020,$1981.14,225.65,0,AGT017,319584.86
POL02605,PH02605,VH02605,Comprehensive,26 Apr 2023,25/04/2024,$3539.63,205.71,Yes,AGT006,79707.46
POL02606,PH02606,VH02606,Collision,2021-03-03,2022-03-03,4001.24,1069.95,FALSE,AGT035,375136.92
POL02607,PH02607,VH02607,Collision,25/03/2019,2020-03-24,4096.02,1422.26,TRUE,AGT005,362013.89
POL02608,PH02608,VH02608,Third Party,12-03-2021,12-03-2022,3704.02,1573.47,N,AGT015,450432.99
POL02609,PH02609,VH02609,Third Party,02-14-2020,2021-02-13,$1487.03,1619.32,TRUE,AGT034,333635.62
POL02610,PH02610,VH02610,Third Party Fire & Theft,07-03-2023,07-02-2024,$966.02,1471.92,1,AGT021,75709.15
POL02611,PH02611,VH02611,Third Party Fire & Theft,05/05/2019,05-04-2020,4991.35,652.51,FALSE,AGT004,401658.37
POL02612,PH02612,VH02612,Collision,25 Oct 2023,24 Oct 2024,2907.08,807.13,Yes,AGT048,309462.42
POL02613,PH02613,VH02613,Collision,27/11/2022,11-27-2023,$3607.93,1916.6,1,AGT013,469531.21
POL02614,PH02614,VH02614,Third Party Fire & Theft,12-14-2021,12-14-2022,3461.14,1227.84,N,AGT017,140957.39
POL02615,PH02615,VH02615,Third Party,2021-02-01,2022-02-01,1403.89,1615.22,N,AGT022,103109.9
POL02616,PH02616,VH02616,Third Party,06-16-2021,16 Jun 2022,4699.61,,1,AGT047,344231.54
POL02617,PH02617,VH02617,Third Party,09-19-2020,19 Sep 2021,3451.42,1548.87,0,AGT045,237992.09
POL02618,PH02618,VH02618,Third Party Fire & Theft,11-25-2021,25/11/2022,755.81,1538.62,Yes,AGT033,66947.03
POL02619,PH02619,VH02619,Comprehensive,11-10-2022,11-10-2023,1478.03,757.48,FALSE,AGT030,289081.87
POL02620,PH02620,VH02620,Collision,19 Nov 2021,11-19-2022,$3504.92,1915.2,no,AGT048,470496.16
POL02621,PH02621,VH02621,Collision,02-28-2019,02-28-2020,4782.89,1645.88,FALSE,AGT009,150087.38
POL02622,PH02622,VH02622,Third Party Fire & Theft,06-17-2024,17 Jun 2025,3099.71,855.52,Y,AGT041,363959.43
POL02623,PH02623,VH02623,third party fire & theft,06/08/2024,08-06-2025,$993.74,,yes,AGT023,64266.08
POL02624,PH02624,VH02624,Third Party Fire & Theft,11-23-2021,2022-11-23,$939.3,1330.78,False,AGT029,452194.98
POL02625,PH02625,VH02625,Comprehensive,14/10/2021,14 Oct 2022,1021.05,1182.48,False,AGT046,13736.48
POL02626,PH02626,VH02626,Comprehensive,09-23-2021,2022-09-23,1546.28,1694.63,False,AGT048,182416.11
POL02627,PH02627,VH02627,Collision,23/12/2020,23 Dec 2021,$4237.14,,TRUE,AGT046,366914.99
POL02628,PH02628,VH02628,Collision,03-24-2024,2025-03-24,2582.45,1422.89,TRUE,AGT022,86136.49
POL02629,PH02629,VH02629,Collision,07 Dec 2020,07/12/2021,995.79,1461.48,1,AGT027,344024.85
POL02630,PH02630,VH02630,Collision,30 Jul 2019,22/07/2019,2034.37,1335.92,yes,AGT044,221794.88
POL02631,PH02631,VH02631,Third Party,06-13-2022,13/06/2023,$3395.92,1138.83,1,AGT012,369672.74
POL02632,PH02632,VH02632,collision,2022-01-11,01-11-2023,$2237.67,,Y,AGT016,213098.88
POL02633,PH02633,VH02633,Third Party,2024-10-27,2025-10-27,525.35,308.48,N,AGT003,335717.52
POL02634,PH02634,VH02634,Third Party,05 Oct 2020,10-05-2021,2216.7,864.73,N,AGT003,41107.65
POL02635,PH02635,VH02635,Comprehensive,10 Jan 2023,10/01/2024,$3659.31,1060.07,FALSE,AGT036,455035.98
POL02636,PH02636,VH02636,Comprehensive,06 Oct 2023,05 Oct 2024,$1717.66,770.42,no,AGT027,216065.02
POL02637,PH02637,VH02637,Third Party Fire & Theft,08 Dec 2022,08 Dec 2023,554.11,1484.58,Y,AGT009,431643.44
POL02638,PH02638,VH02638,Collision,2022-03-30,2023-03-30,$2179.08,1535.07,FALSE,AGT035,259959.54
POL02639,PH02639,VH02639,Third Party Fire & Theft,2019-10-13,10-12-2020,3040.5,1535.32,TRUE,AGT001,386958.55
POL02640,PH02640,VH02640,Collision,20 Dec 2024,29/11/2024,1284.52,,no,AGT007,296958.31
POL02641,PH02641,VH02641,Collision,26 Oct 2024,26/10/2025,2901.92,1092.7,TRUE,AGT035,366886.99
POL02642,PH02642,VH02642,Comprehensive,16 Jun 2020,06-16-2021,3362.57,890.64,yes,AGT019,356749.18
POL02643,PH02643,VH02643,Collision,03-16-2021,03-16-2022,4215.81,1046.96,N,AGT008,461424.25
POL02644,PH02644,VH02644,Third Party Fire & Theft,2019-07-10,2020-07-09,$2094.92,1509.32,1,AGT043,133020.81
POL02645,PH02645,VH02645,Third Party Fire & Theft,2023-11-21,11-20-2024,2069.18,762.96,Y,AGT010,98233.68
POL02646,PH02646,VH02646,Collision,01-24-2021,24 Jan 2022,592.05,694.04,1,AGT006,397353.98
POL02647,PH02647,VH02647,Third Party,31/08/2020,31 Aug 2021,2119.82,1713.91,Yes,AGT043,241588.51
POL02648,PH02648,VH02648,Third Party Fire & Theft,01-06-2021,06 Jan 2022,3488.08,,TRUE,AGT004,373828.65
POL02649,PH02649,VH02649,Third Party,09 Sep 2020,09 Sep 2021,3957.65,1683.12,Y,AGT003,129319.16
POL02650,PH02650,VH02650,Collision,22 Mar 2021,22 Mar 2022,1586.07,1094.53,Y,AGT031,48511.11
POL02651,PH02651,VH02651,Collision,11-10-2023,2024-11-09,3745.83,1682.62,TRUE,AGT007,277456.53
POL02652,PH02652,VH02652,Third Party,01-01-2022,2023-01-01,1172.09,1179.14,Yes,AGT014,90735.96
POL02653,PH02653,VH02653,third party,25/07/2023,24 Jul 2024,4237.03,1177.43,Y,AGT013,52324.51
POL02654,PH02654,VH02654,Comprehensive,03 Mar 2024,03-03-2025,$869.07,388.04,Y,AGT026,432766.28
POL02655,PH02655,VH02655,Collision,17 Oct 2022,10-17-2023,3235.06,699.65,no,AGT023,182945.8
POL02656,PH02656,VH02656,Third Party,30/07/2019,29/07/2020,1728.4,1985.15,No,AGT045,403258.73
POL02657,PH02657,VH02657,Third Party,03-20-2019,19/03/2020,4148.65,1949.45,N,AGT022,333104.79
POL02658,PH02658,VH02658,Comprehensive,2019-11-08,11-07-2020,3000.06,,False,AGT010,128478.07
POL02659,PH02659,VH02659,Third Party,03/08/2020,03/08/2021,1151.97,1703.81,False,AGT028,322534.15
POL02660,PH02660,VH02660,Third Party,08-28-2020,08-28-2021,$3944.71,1780.28,yes,AGT032,215162.52
POL02661,PH02661,VH02661,Collision,15/07/2022,15 Jul 2023,$1552.46,1921.5,Yes,AGT023,122707.12
POL02662,PH02662,VH02662,Third Party,29/09/2020,09-05-2020,$620.31,426.76,Yes,AGT045,493524.71
POL02663,PH02663,VH02663,Third Party,03/01/2020,02/01/2021,4535.49,958.94,0,AGT025,207182.33
POL02664,PH02664,VH02664,Collision,22/09/2021,22/09/2022,$2348.87,1395.79,no,AGT005,139775.67
POL02665,PH02665,VH02665,Third Party Fire & Theft,01-15-2023,2024-01-15,$3747.36,713.24,TRUE,AGT031,46948.21
POL02666,PH02666,VH02666,Comprehensive,01 Apr 2020,01/04/2021,3007.58,1657.49,N,AGT029,189864.24
