payment_id,policy_id,payment_date,amount_usd,payment_method,status,is_late,late_fee_usd
PAY02708,POL01145,2020-10-10,3406.6,Cheque,Failed,No,0.0
PAY02709,POL01146,2024-04-13,4608.69,Direct Debit,Failed,No,0.0
PAY02710,POL02400,08-27-2021,$460.84,Credit Card,Overdue,Yes,0.0
PAY02711,POL02866,2022-05-06,$3650.57,Credit Card,paid,No,0.0
PAY02712,POL00076,,2555.09,Credit Card,paid,No,0.0
PAY02713,POL01406,27 May 2021,$2712.95,Credit Card,Pending,No,90.8
PAY02714,POL00196,11-08-2024,$2765.37,Direct Debit,Overdue,No,0.0
PAY02715,POL00951,02-26-2019,2125.96,Cash,PAID,No,0.0
PAY02716,POL01312,11/07/2021,3425.12,Direct Debit,SUCCESS,No,0.0
PAY02717,POL01922,09-10-2023,$1762.83,Credit Card,failed,No,0.0
PAY02718,POL02431,2021-06-21,4742.1,Cheque,paid,No,0.0
PAY02719,POL02489,10-13-2023,2219.16,Bank Transfer,Overdue,No,0.0
PAY02720,POL01488,06-03-2020,1343.74,Cash,Failed,No,0.0
PAY02721,POL01152,23/09/2019,3551.37,Direct Debit,Failed,Yes,0.0
PAY02722,POL01954,23 Dec 2024,2871.05,Cheque,PAID,No,0.0
PAY02723,POL00944,02-22-2019,1521.16,Direct Debit,success,No,0.0
PAY02724,POL00242,29 Jul 2023,3614.51,Credit Card,overdue,Yes,85.16
PAY02725,POL02514,10/01/2024,2671.89,Cash,Paid,No,11.79
PAY02726,POL01484,17/10/2022,3094.9,Cheque,Overdue,No,62.26
PAY02727,POL00120,2022-06-04,759.96,Credit Card,overdue,No,0.0
PAY02728,POL01009,2020-10-30,456.99,Credit Card,SUCCESS,No,0.0
PAY02729,POL01599,2022-05-11,3900.63,Direct Debit,success,No,13.71
PAY02730,POL02117,15 Oct 2020,2175.28,Cash,Failed,No,0.0
PAY02731,POL01995,05 Dec 2020,2935.05,Cheque,Paid,No,0.0
PAY02732,POL01741,2020-03-25,4771.08,Cash,success,No,25.34
PAY02733,POL02881,02-06-2024,4888.76,Credit Card,PAID,No,0.0
PAY02734,POL02362,12-31-2020,$4915.94,Bank Transfer,Failed,No,0.0
PAY02735,POL00453,20/05/2020,1868.55,Credit Card,failed,No,0.0
PAY02736,POL01898,,2808.96,Cheque,overdue,No,64.83
PAY02737,POL02712,01/04/2021,3758.59,Direct Debit,Paid,No,0.0
PAY02738,POL01646,04-08-2019,682.2,Cash,PAID,No,0.0
PAY02739,POL00949,26 Aug 2019,3503.43,Bank Transfer,SUCCESS,Yes,0.0
PAY02740,POL01117,2020-10-03,$4668.63,Credit Card,overdue,No,0.0
PAY02741,POL02731,28/12/2021,3628.32,Cash,failed,No,0.0
PAY02742,POL01185,13/06/2022,2314.9,Cheque,Pending,No,71.65
PAY02743,POL00091,08 Apr 2022,4776.71,Credit Card,failed,No,0.0
PAY02744,POL02909,11-16-2020,$3056.19,Credit Card,failed,No,0.0
PAY02745,POL01867,07-29-2023,2424.29,Cash,Overdue,No,0.0
PAY02746,POL01482,14/12/2023,4884.64,Bank Transfer,SUCCESS,No,0.0
PAY02747,POL00271,09 Dec 2023,$3771.96,Direct Debit,Failed,Yes,0.0
PAY02748,POL01049,12/03/2023,4216.19,Bank Transfer,failed,Yes,67.22
PAY02749,POL02216,10-25-2019,1186.67,Credit Card,Overdue,No,0.0
PAY02750,POL01621,03-05-2021,323.55,Credit Card,Paid,No,0.0
PAY02751,POL01158,2023-05-12,3218.01,Direct Debit,SUCCESS,No,0.0
PAY02752,POL02752,03-30-2022,$3682.58,Direct Debit,Paid,No,0.0
PAY02753,POL02376,12-15-2023,2214.78,Bank Transfer,Failed,No,0.0
PAY02754,POL02692,05-20-2022,293.65,Direct Debit,Overdue,No,0.0
PAY02755,POL02383,11/04/2024,3617.83,Cash,PAID,No,68.05
PAY02756,POL01212,,$3335.75,Cheque,PAID,Yes,0.0
PAY02757,POL02508,01/08/2023,3166.2,Bank Transfer,Paid,No,61.62
PAY02758,POL02410,03/08/2023,943.2,Bank Transfer,paid,No,72.74
PAY02759,POL02111,11/03/2024,1252.16,Credit Card,SUCCESS,No,0.0
PAY02760,POL02849,2024-03-24,277.03,Credit Card,PAID,Yes,0.0
PAY02761,POL00004,2020-11-21,1452.77,Bank Transfer,paid,No,0.0
PAY02762,POL01836,02 Apr 2022,4438.02,Direct Debit,overdue,Yes,0.0
PAY02763,POL00395,08-07-2021,2935.03,Credit Card,Pending,No,0.0
PAY02764,POL01773,2020-04-26,4348.07,Direct Debit,success,No,72.9
PAY02765,POL02865,06 Aug 2020,4548.5,Credit Card,Paid,No,0.0
PAY02766,POL02465,13 Dec 2024,2014.71,Direct Debit,SUCCESS,No,0.0
PAY02767,POL00771,10 Oct 2020,2345.84,Credit Card,Overdue,No,0.0
PAY02768,POL02616,26 Feb 2024,4694.88,Bank Transfer,SUCCESS,No,0.0
PAY02769,POL00596,2023-04-25,$4463.84,Credit Card,PAID,No,96.53
PAY02770,POL01245,2022-07-17,3884.15,Cash,SUCCESS,No,0.0
PAY02771,POL01248,10/06/2024,1715.27,Credit Card,Overdue,No,22.73
PAY02772,POL01407,26/09/2019,$708.83,Bank Transfer,Pending,No,55.29
PAY02773,POL02240,03 Sep 2020,$2650.5,Cash,success,No,39.43
PAY02774,POL01014,2019-02-02,2090.06,Cheque,Paid,No,0.0
PAY02775,POL01586,07-02-2024,4501.5,Cheque,Failed,No,80.14
PAY02776,POL00633,11 Nov 2021,$3203.67,Direct Debit,SUCCESS,No,0.0
PAY02777,POL00975,15 Jul 2021,4420.84,Bank Transfer,Failed,No,16.08
PAY02778,POL02704,03 Jul 2022,3471.7,Credit Card,Failed,No,0.0
PAY02779,POL02978,2024-04-16,3339.93,Direct Debit,Failed,No,0.0
PAY02780,POL00369,2021-01-23,3409.14,Cheque,Pending,No,0.0
PAY02781,POL02423,14 Dec 2019,$881.14,Bank Transfer,Paid,No,0.0
PAY02782,POL02718,06/08/2022,2843.91,Bank Transfer,Failed,No,14.19
PAY02783,POL02572,20/07/2019,879.44,Cheque,PAID,No,0.0
PAY02784,POL01721,29 Sep 2019,1466.82,Cash,success,No,0.0
PAY02785,POL00039,29 May 2022,2015.32,Credit Card,Pending,No,58.94
PAY02786,POL01615,21 Jul 2019,2246.86,Cash,overdue,No,0.0
PAY02787,POL00469,2023-10-30,$2783.42,Bank Transfer,PAID,No,92.8
PAY02788,POL02755,11/08/2023,1888.92,Cheque,Pending,No,0.0
PAY02789,POL01249,2022-10-21,2885.52,Direct Debit,Paid,No,0.0
PAY02790,POL00117,09-16-2023,841.01,Direct Debit,paid,No,12.17
PAY02791,POL02650,2024-08-24,2362.59,Cheque,Overdue,No,0.0
PAY02792,POL02276,17 Feb 2023,$2436.64,Bank Transfer,Pending,No,0.0
PAY02793,POL02931,2023-07-16,4653.04,Cash,PAID,No,15.94
PAY02794,POL02640,01 Jul 2022,4091.68,Cash,Paid,No,99.87
PAY02795,POL00782,2019-08-31,553.26,Cheque,overdue,No,0.0
PAY02796,POL02165,31/08/2022,2569.12,Direct Debit,PAID,Yes,20.44
PAY02797,POL00692,2023-07-08,1808.77,Direct Debit,SUCCESS,Yes,0.0
PAY02798,POL02914,02/10/2024,$2430.13,Cash,PAID,No,93.93
PAY02799,POL02035,31 Dec 2023,4918.28,Direct Debit,Pending,No,0.0
PAY02800,POL01396,2022-01-08,$2179.24,Cheque,paid,No,0.0
PAY02801,POL01425,2021-11-21,4171.39,Bank Transfer,paid,Yes,0.0
PAY02802,POL02536,2019-09-25,2261.25,Cheque,overdue,Yes,0.0
PAY02803,POL01823,,3869.09,Direct Debit,paid,No,0.0
PAY02804,POL00482,15 Nov 2021,4913.22,Bank Transfer,Paid,No,0.0
PAY02805,POL00220,24 Oct 2019,2736.04,Credit Card,success,No,0.0
PAY02806,POL01690,06 Jan 2021,1264.0,Cheque,overdue,No,75.42
PAY02807,POL00628,05-15-2019,3943.77,Credit Card,Pending,No,0.0
PAY02808,POL00622,25/11/2019,1224.52,Bank Transfer,Overdue,No,0.0
PAY02809,POL02419,09-28-2019,4732.69,Credit Card,paid,Yes,0.0
PAY02810,POL00347,17 Sep 2023,$696.34,Bank Transfer,success,No,0.0
PAY02811,POL00986,,4655.44,Cheque,Pending,No,0.0
PAY02812,POL02928,29/09/2024,4082.05,Cheque,paid,No,0.0
PAY02813,POL02185,2022-03-23,693.85,Cash,Failed,No,0.0
PAY02814,POL01783,02/08/2019,2340.77,Bank Transfer,Pending,No,39.11
PAY02815,POL00857,2021-07-11,2287.47,Cheque,Pending,No,0.0
PAY02816,POL02416,12 Aug 2019,4633.68,Bank Transfer,Pending,No,0.0
PAY02817,POL00651,2020-03-29,3290.32,Credit Card,Failed,No,32.94
PAY02818,POL02746,01-09-2019,2798.14,Cheque,Failed,No,0.0
PAY02819,POL02944,27 Sep 2019,1692.51,Direct Debit,Pending,No,0.0
PAY02820,POL02094,30 Apr 2019,3040.72,Bank Transfer,overdue,Yes,0.0
PAY02821,POL01457,10/01/2022,$3951.08,Credit Card,failed,No,0.0
PAY02822,POL02759,,$3221.0,Credit Card,Pending,No,0.0
PAY02823,POL01520,18 Oct 2019,2029.01,Cash,SUCCESS,No,0.0
PAY02824,POL01351,31 Jan 2021,3306.25,Cash,success,No,0.0
PAY02825,POL02607,06 Sep 2021,2770.16,Direct Debit,Paid,No,0.0
PAY02826,POL02487,29 Apr 2022,4602.2,Cash,SUCCESS,Yes,0.0
PAY02827,POL02483,03-17-2022,$4546.52,Cheque,Pending,No,0.0
PAY02828,POL01473,26/01/2023,3933.14,Cheque,Paid,No,0.0
PAY02829,POL00026,2019-03-27,1261.62,Cash,Pending,No,0.0
PAY02830,POL01204,03-12-2024,1763.93,Credit Card,SUCCESS,Yes,0.0
PAY02831,POL02548,29/03/2024,950.65,Cash,Pending,No,0.0
PAY02832,POL00022,05-16-2021,2049.45,Cash,Failed,No,0.0
PAY02833,POL00124,11-17-2022,1792.68,Cash,paid,No,0.0
PAY02834,POL01129,12 Nov 2024,2735.04,Credit Card,Pending,No,27.92
PAY02835,POL00496,18 Nov 2020,$4102.09,Cheque,SUCCESS,No,91.42
PAY02836,POL01624,2023-06-28,2341.99,Cash,PAID,Yes,0.0
PAY02837,POL01064,2020-11-26,309.33,Cash,failed,No,0.0
PAY02838,POL00229,2019-08-14,$2005.67,Direct Debit,overdue,No,0.0
PAY02839,POL00976,01-23-2023,1841.6,Direct Debit,paid,No,47.8
PAY02840,POL02768,03-10-2023,3826.46,Direct Debit,overdue,No,0.0
PAY02841,POL01088,22/07/2021,4785.93,Cash,Pending,No,0.0
PAY02842,POL00941,2024-09-23,$3094.03,Credit Card,Pending,No,0.0
PAY02843,POL00524,09-06-2021,4896.09,Direct Debit,SUCCESS,No,67.58
PAY02844,POL02818,10-03-2023,$4785.57,Bank Transfer,SUCCESS,No,0.0
PAY02845,POL01147,2024-09-18,441.12,Credit Card,PAID,No,0.0
PAY02846,POL01759,31/10/2020,3575.72,Cheque,success,No,39.59
PAY02847,POL01891,08-07-2020,268.27,Credit Card,Paid,No,0.0
PAY02848,POL01620,2022-03-22,2730.92,Cheque,Overdue,No,31.13
PAY02849,POL01465,15/02/2020,2246.01,Credit Card,overdue,Yes,0.0
PAY02850,POL02702,13 Nov 2021,623.89,Cheque,Pending,No,0.0
PAY02851,POL02848,2019-02-09,1145.87,Cheque,success,No,0.0
PAY02852,POL00911,2023-08-17,$4171.91,Cheque,PAID,No,0.0
PAY02853,POL00947,08-17-2021,2958.2,Cash,PAID,No,0.0
PAY02854,POL00245,24 Mar 2021,$2905.12,Cash,failed,Yes,12.16
PAY02855,POL02600,,2225.52,Cheque,Paid,No,0.0
PAY02856,POL00740,24/03/2024,$2149.98,Credit Card,Overdue,No,0.0
PAY02857,POL01904,01/01/2021,4595.62,Bank Transfer,PAID,Yes,0.0
PAY02858,POL00998,18/08/2021,1491.41,Cash,overdue,No,0.0
PAY02859,POL00934,2023-05-27,283.28,Credit Card,Paid,No,0.0
PAY02860,POL00943,2023-08-29,347.24,Cash,Pending,No,36.83
PAY02861,POL01446,02-18-2023,4637.06,Bank Transfer,PAID,No,0.0
PAY02862,POL00284,2021-08-29,492.27,Credit Card,SUCCESS,No,88.58
PAY02863,POL02937,2022-05-31,417.74,Credit Card,failed,Yes,0.0
PAY02864,POL00988,21 Oct 2020,2852.94,Credit Card,success,No,0.0
PAY02865,POL02118,12-11-2022,514.35,Direct Debit,PAID,Yes,0.0
PAY02866,POL02729,02-21-2019,732.34,Credit Card,success,No,0.0
PAY02867,POL00798,07/11/2021,791.37,Cash,Overdue,No,0.0
PAY02868,POL01953,2019-10-02,$2641.45,Bank Transfer,SUCCESS,No,0.0
PAY02869,POL02283,07/10/2022,3847.55,Cheque,Overdue,No,0.0
PAY02870,POL02081,2022-12-03,$4438.19,Cheque,failed,Yes,57.59
PAY02871,POL01672,2019-06-25,1901.43,Credit Card,PAID,No,94.4
PAY02872,POL01238,07-22-2022,$863.53,Bank Transfer,SUCCESS,No,0.0
PAY02873,POL02507,07-02-2019,$1479.84,Direct Debit,Failed,No,55.97
PAY02874,POL02444,10 Sep 2020,4448.35,Cash,Paid,No,0.0
PAY02875,POL02879,02-16-2023,2583.29,Cheque,Overdue,No,0.0
PAY02876,POL01587,08 Aug 2022,2946.08,Bank Transfer,Pending,No,0.0
PAY02877,POL01184,09-13-2020,$4729.12,Direct Debit,Overdue,No,0.0
PAY02878,POL00227,2020-12-10,274.87,Bank Transfer,Pending,No,0.0
PAY02879,POL00183,06 Aug 2022,$367.54,Cash,Paid,No,0.0
PAY02880,POL01032,20/03/2021,1921.98,Cheque,Failed,Yes,34.99
PAY02881,POL02811,26/02/2022,3598.25,Cash,success,No,0.0
PAY02882,POL01080,2021-02-09,287.43,Credit Card,paid,No,0.0
PAY02883,POL01774,,4651.97,Cash,Failed,No,53.68
PAY02884,POL00683,19/04/2021,3490.7,Credit Card,Overdue,No,53.06
PAY02885,POL01805,24/09/2023,$2510.84,Direct Debit,failed,No,0.0
PAY02886,POL00694,03-31-2024,$4134.65,Cash,paid,No,0.0
PAY02887,POL02833,13/01/2022,2885.78,Cash,Overdue,No,0.0
PAY02888,POL00978,08-05-2023,4635.57,Cheque,Failed,No,0.0
PAY02889,POL01885,29/02/2024,479.15,Credit Card,paid,Yes,0.0
PAY02890,POL01834,31 Jul 2024,589.69,Cheque,Failed,No,0.0
PAY02891,POL00093,10/09/2024,541.79,Credit Card,SUCCESS,No,52.23
PAY02892,POL01928,2021-10-26,3722.35,Credit Card,Failed,No,41.94
PAY02893,POL00247,05-27-2021,3399.13,Direct Debit,paid,No,0.0
PAY02894,POL00855,17 May 2024,2610.96,Bank Transfer,Pending,No,75.94
PAY02895,POL01980,20/11/2021,1439.73,Bank Transfer,Paid,No,0.0
PAY02896,POL02722,07/03/2019,4056.29,Bank Transfer,Failed,No,0.0
PAY02897,POL00241,30 Jul 2019,896.57,Bank Transfer,PAID,No,81.27
PAY02898,POL02023,2023-08-03,$2910.51,Bank Transfer,SUCCESS,No,0.0
PAY02899,POL01325,07-05-2024,982.46,Credit Card,PAID,No,0.0
PAY02900,POL02133,18/04/2024,218.69,Credit Card,Pending,No,71.48
PAY02901,POL00999,,$3221.64,Cheque,paid,Yes,0.0
PAY02902,POL00496,27 Jun 2024,2140.89,Cash,Paid,No,83.78
PAY02903,POL01735,,2199.9,Cheque,failed,Yes,23.05
PAY02904,POL02708,2019-02-19,$635.39,Bank Transfer,Failed,No,0.0
PAY02905,POL01694,08-28-2022,3665.56,Cash,Paid,No,0.0
PAY02906,POL00422,2021-07-15,598.54,Credit Card,failed,No,0.0
PAY02907,POL02131,2020-01-09,$4230.34,Direct Debit,SUCCESS,Yes,0.0
PAY02908,POL01305,2019-09-02,$4385.98,Bank Transfer,Pending,Yes,0.0
PAY02909,POL02160,02/08/2024,$4412.22,Credit Card,Paid,No,0.0
PAY02910,POL02839,26 Nov 2024,3405.95,Direct Debit,success,No,0.0
PAY02911,POL01842,12-12-2019,2369.95,Cheque,overdue,No,0.0
PAY02912,POL01274,12 Jun 2024,3204.35,Cash,paid,Yes,0.0
PAY02913,POL01233,19/12/2023,817.69,Cheque,PAID,No,0.0
PAY02914,POL02337,09-29-2021,2669.54,Bank Transfer,success,No,0.0
PAY02915,POL00306,31 Aug 2020,$3416.69,Direct Debit,Overdue,Yes,0.0
PAY02916,POL01362,2021-05-13,661.57,Cash,Pending,No,0.0
PAY02917,POL02034,2024-01-28,181.96,Cheque,success,No,0.0
PAY02918,POL00095,,4610.85,Direct Debit,SUCCESS,No,0.0
PAY02919,POL01539,01-08-2024,1395.33,Credit Card,Pending,No,0.0
PAY02920,POL00780,2019-09-03,4116.89,Cheque,failed,No,0.0
PAY02921,POL02840,25/04/2022,$3792.33,Cheque,PAID,No,31.28
PAY02922,POL02032,2019-02-14,692.66,Bank Transfer,paid,No,17.99
PAY02923,POL02420,02 Dec 2021,4363.03,Bank Transfer,Overdue,No,0.0
PAY02924,POL00028,08-11-2020,432.7,Cash,Pending,No,0.0
PAY02925,POL00741,13 Sep 2023,4954.97,Cash,failed,No,0.0
PAY02926,POL00296,20 Jan 2021,3374.3,Credit Card,Failed,No,0.0
PAY02927,POL00635,2019-07-22,3485.15,Cheque,Failed,No,0.0
PAY02928,POL02804,09-16-2019,114.52,Cash,Paid,No,0.0
PAY02929,POL02165,23 Apr 2019,3525.18,Credit Card,Failed,No,0.0
PAY02930,POL01475,2023-11-27,$3559.33,Cheque,Paid,No,0.0
PAY02931,POL01989,2022-09-22,2484.78,Direct Debit,paid,No,0.0
PAY02932,POL02779,12 Oct 2020,4141.92,Direct Debit,Pending,No,0.0
PAY02933,POL00596,,3291.55,Direct Debit,Overdue,No,0.0
PAY02934,POL00674,,4268.44,Credit Card,Failed,No,0.0
PAY02935,POL01372,09/11/2022,3123.13,Credit Card,SUCCESS,No,57.35
PAY02936,POL00439,02-20-2023,4920.73,Credit Card,failed,No,0.0
PAY02937,POL01274,24/12/2020,1295.62,Cheque,SUCCESS,No,0.0
PAY02938,POL01088,2023-12-05,4628.5,Credit Card,Pending,No,36.49
PAY02939,POL00665,29/12/2023,850.05,Direct Debit,failed,No,0.0
PAY02940,POL01365,27 Oct 2024,1231.39,Bank Transfer,paid,Yes,0.0
PAY02941,POL02302,08 Jul 2019,4702.05,Bank Transfer,overdue,No,0.0
PAY02942,POL01457,05/05/2019,2165.05,Direct Debit,overdue,No,80.18
PAY02943,POL00079,11-10-2022,477.59,Bank Transfer,Failed,No,46.59
PAY02944,POL02229,19/02/2022,$1332.2,Bank Transfer,Failed,No,0.0
PAY02945,POL00809,,4269.21,Bank Transfer,Overdue,No,0.0
PAY02946,POL00340,2020-04-09,2737.33,Cheque,Failed,No,0.0
PAY02947,POL02954,2023-04-01,1361.0,Bank Transfer,Pending,No,0.0
PAY02948,POL02571,05-04-2019,$4805.45,Bank Transfer,failed,No,0.0
PAY02949,POL01615,2020-06-28,$1534.61,Bank Transfer,SUCCESS,No,0.0
PAY02950,POL00610,2023-06-10,1410.39,Cheque,PAID,No,0.0
PAY02951,POL02436,04-03-2022,$1103.71,Direct Debit,Paid,Yes,0.0
PAY02952,POL00321,21 Jul 2021,1366.72,Cash,paid,Yes,19.16
PAY02953,POL00552,02-20-2024,3823.85,Direct Debit,Paid,No,0.0
PAY02954,POL02807,04-26-2020,1066.25,Direct Debit,SUCCESS,No,0.0
PAY02955,POL01272,02/06/2022,2228.18,Direct Debit,success,No,78.07
PAY02956,POL01304,22 Aug 2022,3421.5,Direct Debit,Pending,No,0.0
PAY02957,POL00390,25 Jun 2021,3497.24,Credit Card,PAID,No,27.92
PAY02958,POL00545,24/08/2019,3496.52,Cheque,failed,Yes,59.13
PAY02959,POL01922,21 Feb 2019,4995.85,Cheque,success,No,0.0
PAY02960,POL01237,19 Jan 2020,$4568.06,Credit Card,failed,Yes,0.0
PAY02961,POL01343,2019-05-24,1310.67,Cheque,Overdue,No,0.0
PAY02962,POL00548,2023-07-05,1523.67,Credit Card,Paid,No,0.0
PAY02963,POL01428,27 Oct 2019,2101.17,Bank Transfer,success,Yes,0.0
PAY02964,POL00337,12 May 2020,4849.25,Credit Card,failed,No,0.0
PAY02965,POL00206,01-05-2023,2174.64,Cheque,Pending,No,25.37
PAY02966,POL02832,30 Oct 2019,$579.22,Bank Transfer,SUCCESS,No,0.0
PAY02967,POL00004,03-28-2024,510.58,Bank Transfer,SUCCESS,Yes,0.0
PAY02968,POL02851,04 Feb 2023,618.25,Cash,Failed,No,0.0
PAY02969,POL02356,15 Mar 2022,2296.31,Direct Debit,PAID,Yes,0.0
PAY02970,POL02641,2020-11-04,602.44,Cheque,overdue,No,0.0
PAY02971,POL02332,2024-11-29,1874.1,Cheque,paid,No,0.0
PAY02972,POL01087,10 Oct 2021,4534.21,Credit Card,overdue,No,0.0
PAY02973,POL01799,01-28-2019,$1350.7,Credit Card,success,No,58.7
PAY02974,POL02048,2020-01-09,4819.75,Credit Card,Pending,No,0.0
PAY02975,POL02672,17 May 2022,2983.71,Bank Transfer,SUCCESS,No,56.19
PAY02976,POL01059,03/10/2021,1757.37,Bank Transfer,Paid,No,0.0
PAY02977,POL00802,27/07/2019,3399.88,Cash,SUCCESS,No,0.0
PAY02978,POL00039,2022-08-09,339.74,Direct Debit,success,No,59.73
PAY02979,POL01915,21/09/2021,4493.72,Direct Debit,Paid,No,0.0
PAY02980,POL02770,07-07-2023,$2555.55,Cheque,SUCCESS,No,0.0
PAY02981,POL01612,04/09/2019,3933.36,Bank Transfer,PAID,No,0.0
PAY02982,POL00958,21 Jan 2022,4487.63,Cash,SUCCESS,Yes,0.0
PAY02983,POL00733,,3063.55,Cheque,Paid,No,0.0
PAY02984,POL02156,20 Mar 2021,739.6,Credit Card,Pending,No,0.0
PAY02985,POL01084,2021-11-04,4295.76,Cash,overdue,No,0.0
PAY02986,POL02133,17/03/2021,$4017.98,Cheque,SUCCESS,No,0.0
PAY02987,POL01656,09 Nov 2023,2536.03,Direct Debit,Failed,No,0.0
PAY02988,POL02007,2023-12-12,4999.2,Bank Transfer,Failed,No,0.0
PAY02989,POL02372,09-25-2019,1181.73,Cash,SUCCESS,No,0.0
PAY02990,POL00145,17 Feb 2022,743.08,Cheque,SUCCESS,No,0.0
PAY02991,POL01850,,3830.31,Cheque,overdue,No,11.86
PAY02992,POL02364,2023-01-04,1521.59,Direct Debit,failed,No,0.0
PAY02993,POL00537,30/09/2019,1608.04,Cash,PAID,No,0.0
PAY02994,POL02824,02/07/2024,1268.66,Cash,Paid,No,0.0
PAY02995,POL02369,06-19-2022,906.52,Credit Card,PAID,No,79.34
PAY02996,POL00172,25 Aug 2021,3642.57,Direct Debit,Paid,No,94.85
PAY02997,POL02574,02 Jun 2020,859.36,Cheque,PAID,No,0.0
PAY02998,POL02043,2022-10-30,4203.24,Cash,PAID,No,0.0
PAY02999,POL01934,14 Feb 2019,$1616.0,Direct Debit,success,Yes,43.46
PAY03000,POL02913,2022-06-07,1687.53,Direct Debit,overdue,No,0.0
PAY03001,POL00024,17 Jul 2020,$2894.53,Cheque,success,No,88.29
PAY03002,POL00620,24 Dec 2023,$1429.39,Bank Transfer,paid,No,0.0
PAY03003,POL01493,09-07-2020,1247.8,Direct Debit,Pending,No,0.0
PAY03004,POL02465,24/07/2024,4421.38,Credit Card,PAID,No,0.0
PAY03005,POL00040,25/07/2024,$1069.49,Cash,Failed,No,73.55
PAY03006,POL00972,2021-08-25,$3135.68,Bank Transfer,failed,No,0.0
PAY03007,POL01466,08-07-2020,$2538.2,Credit Card,Pending,No,0.0
PAY03008,POL01276,2019-10-12,4637.35,Credit Card,SUCCESS,No,0.0
PAY03009,POL01753,08-30-2021,1403.41,Credit Card,Overdue,No,0.0
PAY03010,POL02893,13/07/2024,4175.47,Credit Card,failed,No,0.0
PAY03011,POL02630,04-13-2024,4105.6,Bank Transfer,PAID,No,0.0
PAY03012,POL02239,2023-04-29,2160.05,Direct Debit,Pending,No,0.0
PAY03013,POL02086,05 Mar 2024,4974.55,Credit Card,overdue,No,31.48
PAY03014,POL01867,12 Jul 2021,351.28,Credit Card,Pending,No,0.0
PAY03015,POL02401,09 Feb 2019,$3588.27,Direct Debit,PAID,No,0.0
PAY03016,POL01324,24/03/2020,4933.49,Cash,Failed,No,0.0
PAY03017,POL01127,17 Jun 2021,4460.15,Direct Debit,Paid,No,0.0
PAY03018,POL02007,07/02/2019,$664.13,Credit Card,Overdue,No,0.0
PAY03019,POL00316,14 Dec 2022,4793.91,Bank Transfer,Overdue,No,0.0
PAY03020,POL00857,2020-01-01,4798.52,Cash,paid,No,0.0
PAY03021,POL00793,24/04/2019,1858.73,Credit Card,failed,No,0.0
PAY03022,POL02302,15/07/2020,2254.74,Credit Card,failed,No,0.0
PAY03023,POL02877,2019-10-04,4238.24,Credit Card,Pending,Yes,0.0
PAY03024,POL01134,24/01/2020,4209.6,Direct Debit,SUCCESS,No,26.01
PAY03025,POL01560,23/10/2022,2177.24,Cheque,Failed,No,0.0
PAY03026,POL01981,22 Nov 2022,$4680.25,Cheque,Failed,No,0.0
PAY03027,POL02383,01 Jul 2020,$618.14,Bank Transfer,SUCCESS,No,32.19
PAY03028,POL00777,04-25-2019,$2023.2,Credit Card,success,No,0.0
PAY03029,POL00176,12 Oct 2021,971.52,Bank Transfer,PAID,No,0.0
PAY03030,POL02406,13/03/2023,1850.45,Direct Debit,Paid,No,0.0
PAY03031,POL01529,2023-06-19,2001.18,Direct Debit,paid,Yes,0.0
PAY03032,POL01898,2022-12-15,3846.27,Cash,failed,No,0.0
PAY03033,POL00229,08 Feb 2021,$1415.09,Credit Card,overdue,No,18.1
PAY03034,POL02317,20 Dec 2021,1108.26,Cheque,failed,No,0.0
PAY03035,POL00033,12 Oct 2019,1120.19,Bank Transfer,Paid,No,79.71
PAY03036,POL00644,05-15-2021,$4770.38,Cheque,overdue,Yes,0.0
PAY03037,POL00417,19 Mar 2023,4805.32,Cash,overdue,No,0.0
PAY03038,POL01730,2019-07-04,$1881.02,Credit Card,Pending,No,0.0
PAY03039,POL01125,05-28-2022,$1187.04,Credit Card,PAID,No,0.0
PAY03040,POL02603,01/02/2019,299.34,Direct Debit,Failed,No,0.0
PAY03041,POL00036,12-23-2021,3778.35,Cash,Pending,Yes,0.0
PAY03042,POL02301,19 Apr 2022,489.13,Cheque,overdue,No,0.0
PAY03043,POL00351,01/02/2020,$3677.26,Direct Debit,Failed,Yes,0.0
PAY03044,POL01827,16/05/2023,4693.53,Cash,Pending,No,0.0
PAY03045,POL02939,2020-09-07,648.96,Direct Debit,Overdue,No,0.0
PAY03046,POL02514,28 Apr 2019,1357.37,Cheque,SUCCESS,No,0.0
PAY03047,POL01947,12-25-2024,2797.16,Cheque,Paid,No,24.82
PAY03048,POL01536,01-01-2019,1851.17,Cash,Overdue,No,0.0
PAY03049,POL00980,11-26-2022,1305.39,Credit Card,paid,No,17.2
PAY03050,POL00362,2024-08-31,1576.12,Cheque,overdue,No,0.0
PAY03051,POL00432,22/03/2019,$3921.75,Cheque,overdue,No,0.0
PAY03052,POL02116,05-19-2020,$1448.36,Cheque,Overdue,No,0.0
PAY03053,POL01064,10-01-2019,2485.86,Bank Transfer,failed,No,0.0
PAY03054,POL01175,01-15-2022,329.1,Cheque,success,No,0.0
PAY03055,POL00911,12/11/2020,3975.16,Cash,SUCCESS,No,0.0
PAY03056,POL02722,14/06/2023,4092.66,Direct Debit,Pending,No,26.88
PAY03057,POL02905,15 Jul 2024,3417.31,Cheque,PAID,No,0.0
PAY03058,POL01391,11-15-2020,1505.8,Credit Card,success,No,0.0
PAY03059,POL02457,2021-11-25,1389.12,Credit Card,Overdue,No,0.0
